longitude,latitude,lacounty:ain,streetnumber,streetname,addr:unit,postcode,city,source
-118.3314925,33.34333842,7480028032,360,West Whittley Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.326513,33.3395938,7480038071,360,Clemente Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3283018,33.34050037,7480034027,360,Eucalyptus Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3312004,33.34357824,7480026036,360,Marilla Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3324434,33.34387183,7480025020,360,Las Lomas Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.330631,33.34296002,7480028070,361,East Whittley Avenue,A,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.330695,33.34287648,7480028018,361,East Whittley Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3289538,33.3410641,7480032014,361,Sumner Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3318145,33.34388472,7480025008,361,Marilla Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3313705,33.34362001,7480026035,362,Marilla Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3307653,33.34299742,7480028040,363,East Whittley Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3307592,33.34288701,7480028020,363,East Whittley Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3316228,33.3433489,7480028033,364,West Whittley Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3290105,33.34100102,,365,Sumner Avenue,1,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3290105,33.34100102,,365,Sumner Avenue,2,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3290105,33.34100102,,365,Sumner Avenue,3,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3290105,33.34100102,,365,Sumner Avenue,4,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3290105,33.34100102,,365,Sumner Avenue,5,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3290105,33.34100102,,365,Sumner Avenue,6,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3308916,33.34295029,7480028022,365,East Whittley Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3291021,33.34089898,7480032016,367,Sumner Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3317534,33.34335898,7480028034,368,West Whittley Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3310362,33.34297824,7480028023,371,East Whittley Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3317261,33.34356298,7480025014,371,West Whittley Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3312006,33.34295859,7480028024,373,East Whittley Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3318709,33.34338636,7480028068,374,West Whittley Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3321364,33.34338359,7480025007,375,Las Lomas Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3313171,33.34300521,7480028048,381,East Whittley Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3314338,33.34302604,7480028047,383,East Whittley Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3315685,33.34307894,7480028046,385,East Whittley Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3312609,33.34476279,7480024011,400,Camino Del Monte,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3280366,33.33911886,7480051004,400,Avalon Canyon Road,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3259701,33.34375923,7480016006,401,Crescent Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3274027,33.34186737,7480033001,409,Beacon Street,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3259266,33.34372159,7480016005,409,Crescent Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3284949,33.34065182,7480033022,410,Tremont Street,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3258147,33.34363902,7480016005,411,Crescent Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3272252,33.3417487,7480034051,415,Beacon Street,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3257481,33.34357723,7480016004,415,Crescent Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3256345,33.34349871,7480016002,417,Crescent Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3271557,33.34170472,7480034050,419,Beacon Street,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3254314,33.34336718,7480016001,423,Crescent Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3325445,33.34356895,7480025015,475,Las Lomas Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3251686,33.34282375,7480015001,513,Crescent Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3258573,33.34087875,7480037039,603,Beacon Street,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3243605,33.34250042,7480011037,603,Crescent Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3255043,33.34118505,7480012019,604,Beacon Street,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3241062,33.34239076,7480011023,613,Crescent Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3234775,33.34286453,7480005019,702,Crescent Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3234057,33.34268339,7480005034,708,Crescent Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3230834,33.34287629,7480005023,718,Crescent Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3232916,33.34279396,7480005006,718,Crescent Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3231286,33.34263617,7480005002,720,Crescent Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3230261,33.34266795,7480005008,724,Crescent Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3232218,33.34266697,7480005007,724,Crescent Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3252732,33.3409423,7480008005,800,Beacon Street,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3228436,33.34272282,7480005011,800,Crescent Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3323806,33.34060201,7480002003,888,Country Club Drive,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3418854,33.32377354,7480045011,1400,Avalon Canyon Road,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.4161253,33.37690826,7480042020,5151,Cape Canyon Trail,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.4693165,33.42631822,7480040012,6126 T,Little Harbor Road,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
